Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC
1773.34465,1773,Mycobacterium tuberculosis,SAMEA7544072,98,4341807,1.00
1773.34464,1773,Mycobacterium tuberculosis,SAMEA7544073,91,4338098,0.50
1773.34478,1773,Mycobacterium tuberculosis,SAMEA7544074,89,4343660,4.00
1773.34475,1773,Mycobacterium tuberculosis,SAMEA7544078,91,4342545,0.50
1773.34474,1773,Mycobacterium tuberculosis,SAMEA7544079,90,4341917,0.50
1773.34479,1773,Mycobacterium tuberculosis,SAMEA7544080,103,4336726,0.12
1773.34483,1773,Mycobacterium tuberculosis,SAMEA7544081,86,4351195,0.25
1773.34484,1773,Mycobacterium tuberculosis,SAMEA7544083,100,4342975,0.50
1773.34482,1773,Mycobacterium tuberculosis,SAMEA7544084,94,4346931,0.50
1773.34481,1773,Mycobacterium tuberculosis,SAMEA7544085,112,4340022,0.50
1773.34480,1773,Mycobacterium tuberculosis,SAMEA7544086,85,4336234,0.50
1773.34486,1773,Mycobacterium tuberculosis,SAMEA7544087,90,4337431,0.50
1773.34485,1773,Mycobacterium tuberculosis,SAMEA7544089,119,4311394,0.50
1773.34487,1773,Mycobacterium tuberculosis,SAMEA7544092,84,4369934,4.00
1773.34490,1773,Mycobacterium tuberculosis,SAMEA7544096,91,4347102,0.25
1773.34492,1773,Mycobacterium tuberculosis,SAMEA7544097,81,4364675,0.50
1773.34488,1773,Mycobacterium tuberculosis,SAMEA7544098,92,4336028,0.50
1773.34493,1773,Mycobacterium tuberculosis,SAMEA7544101,87,4350443,0.50
1773.34496,1773,Mycobacterium tuberculosis,SAMEA7544103,88,4318022,0.50
1773.34502,1773,Mycobacterium tuberculosis,SAMEA7544105,93,4347229,1.00
1773.34497,1773,Mycobacterium tuberculosis,SAMEA7544107,94,4370421,0.25
1773.34499,1773,Mycobacterium tuberculosis,SAMEA7544108,84,4337722,0.50
1773.34498,1773,Mycobacterium tuberculosis,SAMEA7544109,83,4336355,0.25
1773.34504,1773,Mycobacterium tuberculosis,SAMEA7544112,94,4331805,1.00
1773.34505,1773,Mycobacterium tuberculosis,SAMEA7544113,86,4348187,0.25
1773.34508,1773,Mycobacterium tuberculosis,SAMEA7544114,72,4371675,0.25
1773.34509,1773,Mycobacterium tuberculosis,SAMEA7544116,93,4343513,0.50
1773.34506,1773,Mycobacterium tuberculosis,SAMEA7544117,105,4330449,0.25
1773.34510,1773,Mycobacterium tuberculosis,SAMEA7544118,91,4352266,0.50
1773.34511,1773,Mycobacterium tuberculosis,SAMEA7544119,97,4335888,0.50
1773.34512,1773,Mycobacterium tuberculosis,SAMEA7544120,107,4296316,0.50
1773.34515,1773,Mycobacterium tuberculosis,SAMEA7544122,110,4320871,4.00
1773.34513,1773,Mycobacterium tuberculosis,SAMEA7544123,89,4330982,0.50
1773.42955,1773,Mycobacterium tuberculosis,SAMEA7544124,90,4333991,1.00
1773.34517,1773,Mycobacterium tuberculosis,SAMEA7544125,86,4352277,0.50
1773.34516,1773,Mycobacterium tuberculosis,SAMEA7544126,119,4335724,0.50
1773.34518,1773,Mycobacterium tuberculosis,SAMEA7544127,97,4346989,1.00
1773.34520,1773,Mycobacterium tuberculosis,SAMEA7544128,70,4369165,0.50
1773.34519,1773,Mycobacterium tuberculosis,SAMEA7544129,91,4366999,0.50
1773.34521,1773,Mycobacterium tuberculosis,SAMEA7544132,85,4339571,0.25
1773.34522,1773,Mycobacterium tuberculosis,SAMEA7544133,94,4350783,0.25
1773.34523,1773,Mycobacterium tuberculosis,SAMEA7544134,91,4342418,1.00
1773.34524,1773,Mycobacterium tuberculosis,SAMEA7544137,93,4335550,0.50
1773.34528,1773,Mycobacterium tuberculosis,SAMEA7544138,97,4333448,0.50
1773.34527,1773,Mycobacterium tuberculosis,SAMEA7544139,99,4344177,0.50
1773.34525,1773,Mycobacterium tuberculosis,SAMEA7544140,102,4351308,0.50
1773.34526,1773,Mycobacterium tuberculosis,SAMEA7544141,102,4336607,0.50
1773.34529,1773,Mycobacterium tuberculosis,SAMEA7544142,99,4330211,0.50
1773.34532,1773,Mycobacterium tuberculosis,SAMEA7544143,80,4287503,0.50
1773.34533,1773,Mycobacterium tuberculosis,SAMEA7544144,98,4343177,1.00
1773.34530,1773,Mycobacterium tuberculosis,SAMEA7544145,110,4337281,0.50
1773.34531,1773,Mycobacterium tuberculosis,SAMEA7544147,80,4368951,0.50
1773.34537,1773,Mycobacterium tuberculosis,SAMEA7544148,73,4354403,0.50
1773.34534,1773,Mycobacterium tuberculosis,SAMEA7544149,89,4349734,0.25
1773.34536,1773,Mycobacterium tuberculosis,SAMEA7544150,75,4365825,0.25
1773.34539,1773,Mycobacterium tuberculosis,SAMEA7544153,110,4330193,0.25
1773.34540,1773,Mycobacterium tuberculosis,SAMEA7544154,83,4310602,0.25
1773.42954,1773,Mycobacterium tuberculosis,SAMEA7544155,92,4353286,0.12
1773.34541,1773,Mycobacterium tuberculosis,SAMEA7544157,97,4327747,0.50
1773.34546,1773,Mycobacterium tuberculosis,SAMEA7544158,103,4323770,0.50
1773.34543,1773,Mycobacterium tuberculosis,SAMEA7544159,81,4375135,0.50
1773.34544,1773,Mycobacterium tuberculosis,SAMEA7544160,115,4331963,0.50
1773.34542,1773,Mycobacterium tuberculosis,SAMEA7544162,76,4360926,1.00
1773.34548,1773,Mycobacterium tuberculosis,SAMEA7544164,104,4333366,1.00
1773.34547,1773,Mycobacterium tuberculosis,SAMEA7544166,73,4352136,1.00
1773.34549,1773,Mycobacterium tuberculosis,SAMEA7544168,89,4337797,0.50
1773.34552,1773,Mycobacterium tuberculosis,SAMEA7544169,75,4355923,0.50
1773.34551,1773,Mycobacterium tuberculosis,SAMEA7544170,158,4341804,1.00
1773.34555,1773,Mycobacterium tuberculosis,SAMEA7544171,97,4343640,0.25
1773.34561,1773,Mycobacterium tuberculosis,SAMEA7544174,87,4346835,1.00
1773.42959,1773,Mycobacterium tuberculosis,SAMEA7544175,95,4341133,1.00
1773.34559,1773,Mycobacterium tuberculosis,SAMEA7544176,312,4282817,1.00
1773.34558,1773,Mycobacterium tuberculosis,SAMEA7544179,83,4374578,0.50
1773.34556,1773,Mycobacterium tuberculosis,SAMEA7544180,107,4327573,0.25
1773.34557,1773,Mycobacterium tuberculosis,SAMEA7544181,86,4339902,0.25
1773.34563,1773,Mycobacterium tuberculosis,SAMEA7544182,83,4341933,1.00
1773.34562,1773,Mycobacterium tuberculosis,SAMEA7544183,133,4334295,1.00
1773.34569,1773,Mycobacterium tuberculosis,SAMEA7544185,82,4361543,0.50
1773.34570,1773,Mycobacterium tuberculosis,SAMEA7544186,87,4352299,0.50
1773.34568,1773,Mycobacterium tuberculosis,SAMEA7544187,102,4339499,1.00
1773.34566,1773,Mycobacterium tuberculosis,SAMEA7544189,115,4310335,0.50
1773.34565,1773,Mycobacterium tuberculosis,SAMEA7544190,88,4350090,0.25
1773.34571,1773,Mycobacterium tuberculosis,SAMEA7544191,94,4350897,0.25
1773.34572,1773,Mycobacterium tuberculosis,SAMEA7544192,94,4337086,0.50
1773.34578,1773,Mycobacterium tuberculosis,SAMEA7544193,98,4334421,0.50
1773.34573,1773,Mycobacterium tuberculosis,SAMEA7544194,102,4339964,0.50
1773.34575,1773,Mycobacterium tuberculosis,SAMEA7544195,73,4328992,1.00
1773.34577,1773,Mycobacterium tuberculosis,SAMEA7544197,79,4337079,0.50
1773.34574,1773,Mycobacterium tuberculosis,SAMEA7544198,87,4334386,0.25
1773.34576,1773,Mycobacterium tuberculosis,SAMEA7544200,97,4361648,0.50
1773.34579,1773,Mycobacterium tuberculosis,SAMEA7544201,94,4341460,0.25
1773.34580,1773,Mycobacterium tuberculosis,SAMEA7544204,109,4333354,1.00
1773.34583,1773,Mycobacterium tuberculosis,SAMEA7544205,111,4329644,1.00
1773.34582,1773,Mycobacterium tuberculosis,SAMEA7544206,83,4372367,0.50
1773.34584,1773,Mycobacterium tuberculosis,SAMEA7544207,103,4330467,0.50
1773.34587,1773,Mycobacterium tuberculosis,SAMEA7544208,119,4312321,0.50
1773.34586,1773,Mycobacterium tuberculosis,SAMEA7544209,159,4329223,0.50
1773.34585,1773,Mycobacterium tuberculosis,SAMEA7544210,92,4348302,1.00
1773.34588,1773,Mycobacterium tuberculosis,SAMEA7544211,76,4371504,0.25
1773.34596,1773,Mycobacterium tuberculosis,SAMEA7544213,86,4344564,0.50
1773.34597,1773,Mycobacterium tuberculosis,SAMEA7544214,84,4349953,0.25
1773.34593,1773,Mycobacterium tuberculosis,SAMEA7544219,76,4374070,0.50
1773.34589,1773,Mycobacterium tuberculosis,SAMEA7544220,106,4329556,0.50
1773.42960,1773,Mycobacterium tuberculosis,SAMEA7544222,103,4334937,0.50
1773.34591,1773,Mycobacterium tuberculosis,SAMEA7544223,87,4353236,0.50
1773.34601,1773,Mycobacterium tuberculosis,SAMEA7544228,92,4350384,0.50
1773.34599,1773,Mycobacterium tuberculosis,SAMEA7544243,115,4337030,0.50
1773.34600,1773,Mycobacterium tuberculosis,SAMEA7544259,79,4355164,0.50
1773.34603,1773,Mycobacterium tuberculosis,SAMEA7544260,76,4371220,0.50
1773.34602,1773,Mycobacterium tuberculosis,SAMEA7544262,90,4338801,0.50
1773.34604,1773,Mycobacterium tuberculosis,SAMEA7544263,98,4349915,0.50
1773.34610,1773,Mycobacterium tuberculosis,SAMEA7544267,90,4352270,0.25
1773.34605,1773,Mycobacterium tuberculosis,SAMEA7544268,85,4363287,0.50
1773.34609,1773,Mycobacterium tuberculosis,SAMEA7544276,71,4374691,1.00
1773.34611,1773,Mycobacterium tuberculosis,SAMEA7544277,66,4347214,0.50
1773.34608,1773,Mycobacterium tuberculosis,SAMEA7544279,72,4378596,0.50
1773.34614,1773,Mycobacterium tuberculosis,SAMEA7544288,90,4350655,1.00
1773.34612,1773,Mycobacterium tuberculosis,SAMEA7544289,92,4349773,0.50
1773.34613,1773,Mycobacterium tuberculosis,SAMEA7544293,87,4345687,0.50
1773.34615,1773,Mycobacterium tuberculosis,SAMEA7544294,103,4336901,0.50
1773.34617,1773,Mycobacterium tuberculosis,SAMEA7544308,98,4344233,1.00
1773.34616,1773,Mycobacterium tuberculosis,SAMEA7544310,87,4347408,1.00
1773.42962,1773,Mycobacterium tuberculosis,SAMEA7544313,65,4364887,0.50
1773.34618,1773,Mycobacterium tuberculosis,SAMEA7544318,63,4364372,1.00
1773.42952,1773,Mycobacterium tuberculosis,SAMEA7544321,80,4375426,1.00
1773.42958,1773,Mycobacterium tuberculosis,SAMEA7544331,111,4332625,1.00
1773.34623,1773,Mycobacterium tuberculosis,SAMEA7544338,96,4348682,0.50
1773.34620,1773,Mycobacterium tuberculosis,SAMEA7544339,87,4360783,0.50
1773.42961,1773,Mycobacterium tuberculosis,SAMEA7544340,106,4317350,0.50
1773.42964,1773,Mycobacterium tuberculosis,SAMEA7544341,103,4329548,0.50
1773.34622,1773,Mycobacterium tuberculosis,SAMEA7544342,101,4303563,1.00
1773.42963,1773,Mycobacterium tuberculosis,SAMEA7544343,107,4335069,1.00
1773.42966,1773,Mycobacterium tuberculosis,SAMEA7544346,116,4337263,0.50
1773.42965,1773,Mycobacterium tuberculosis,SAMEA7544347,118,4329884,1.00
1773.42971,1773,Mycobacterium tuberculosis,SAMEA7544348,97,4343010,0.50
1773.34621,1773,Mycobacterium tuberculosis,SAMEA7544350,89,4341728,0.50
1773.34624,1773,Mycobacterium tuberculosis,SAMEA7544351,103,4335283,0.50
1773.34625,1773,Mycobacterium tuberculosis,SAMEA7544352,88,4348667,0.50
1773.34626,1773,Mycobacterium tuberculosis,SAMEA7544353,102,4336876,0.50
1773.34630,1773,Mycobacterium tuberculosis,SAMEA7544355,95,4346908,0.50
1773.34629,1773,Mycobacterium tuberculosis,SAMEA7544356,96,4344008,1.00
1773.34628,1773,Mycobacterium tuberculosis,SAMEA7544357,114,4338247,0.50
1773.34633,1773,Mycobacterium tuberculosis,SAMEA7544358,125,4332579,1.00
1773.34632,1773,Mycobacterium tuberculosis,SAMEA7544359,97,4344825,1.00
1773.42969,1773,Mycobacterium tuberculosis,SAMEA7544361,113,4335498,0.50
1773.34634,1773,Mycobacterium tuberculosis,SAMEA7544362,103,4338617,0.50
1773.34635,1773,Mycobacterium tuberculosis,SAMEA7544363,117,4333884,1.00
1773.34637,1773,Mycobacterium tuberculosis,SAMEA7544364,104,4333358,0.25
1773.34636,1773,Mycobacterium tuberculosis,SAMEA7544365,66,4365368,0.12
1773.34639,1773,Mycobacterium tuberculosis,SAMEA7544367,100,4339771,0.50
1773.34640,1773,Mycobacterium tuberculosis,SAMEA7544368,92,4340063,1.00
1773.42968,1773,Mycobacterium tuberculosis,SAMEA7544369,113,4337327,0.50
1773.42974,1773,Mycobacterium tuberculosis,SAMEA7544370,99,4339812,0.50
1773.42973,1773,Mycobacterium tuberculosis,SAMEA7544372,136,4320394,0.50
1773.42972,1773,Mycobacterium tuberculosis,SAMEA7544375,99,4340672,1.00
1773.42976,1773,Mycobacterium tuberculosis,SAMEA7544376,96,4347803,1.00
1773.34642,1773,Mycobacterium tuberculosis,SAMEA7544378,304,4258661,0.50
1773.34644,1773,Mycobacterium tuberculosis,SAMEA7544379,84,4353630,0.50
1773.34645,1773,Mycobacterium tuberculosis,SAMEA7544381,113,4343303,0.50
1773.34647,1773,Mycobacterium tuberculosis,SAMEA7544383,100,4329637,0.50
1773.34648,1773,Mycobacterium tuberculosis,SAMEA7544384,113,4302130,1.00
1773.34649,1773,Mycobacterium tuberculosis,SAMEA7544385,81,4362797,0.50
1773.42981,1773,Mycobacterium tuberculosis,SAMEA7544386,96,4337581,2.00
1773.34652,1773,Mycobacterium tuberculosis,SAMEA7544391,108,4334647,0.50
1773.34653,1773,Mycobacterium tuberculosis,SAMEA7544393,97,4374899,0.50
1773.34654,1773,Mycobacterium tuberculosis,SAMEA7544394,103,4341267,0.25
1773.34655,1773,Mycobacterium tuberculosis,SAMEA7544396,85,4330964,0.50
1773.34656,1773,Mycobacterium tuberculosis,SAMEA7544397,93,4338498,0.50
1773.34658,1773,Mycobacterium tuberculosis,SAMEA7544398,72,4379397,0.25
1773.34657,1773,Mycobacterium tuberculosis,SAMEA7544399,87,4348021,0.25
1773.34659,1773,Mycobacterium tuberculosis,SAMEA7544402,90,4304407,0.50
1773.34661,1773,Mycobacterium tuberculosis,SAMEA7544403,92,4342373,1.00
1773.34712,1773,Mycobacterium tuberculosis,SAMEA7544405,95,4322383,0.50
1773.42982,1773,Mycobacterium tuberculosis,SAMEA7544408,96,4332480,0.50
1773.42980,1773,Mycobacterium tuberculosis,SAMEA7544410,93,4342186,0.25
1773.42979,1773,Mycobacterium tuberculosis,SAMEA7544411,105,4346470,0.50
1773.34663,1773,Mycobacterium tuberculosis,SAMEA7544412,99,4344114,0.50
1773.42978,1773,Mycobacterium tuberculosis,SAMEA7544413,81,4378557,0.25
1773.34665,1773,Mycobacterium tuberculosis,SAMEA7544414,93,4348095,0.50
1773.34666,1773,Mycobacterium tuberculosis,SAMEA7544415,101,4341168,0.50
1773.34667,1773,Mycobacterium tuberculosis,SAMEA7544416,99,4330699,0.50
1773.34669,1773,Mycobacterium tuberculosis,SAMEA7544419,100,4364409,0.50
1773.34668,1773,Mycobacterium tuberculosis,SAMEA7544420,88,4343867,0.50
1773.34671,1773,Mycobacterium tuberculosis,SAMEA7544421,100,4340903,0.50
1773.34672,1773,Mycobacterium tuberculosis,SAMEA7544425,93,4342434,0.50
1773.34673,1773,Mycobacterium tuberculosis,SAMEA7544427,103,4341757,0.25
1773.34677,1773,Mycobacterium tuberculosis,SAMEA7544430,97,4341729,0.50
1773.34679,1773,Mycobacterium tuberculosis,SAMEA7544521,83,4372436,0.03
1773.34678,1773,Mycobacterium tuberculosis,SAMEA7544522,81,4347826,0.25
1773.34681,1773,Mycobacterium tuberculosis,SAMEA7544523,83,4382979,0.25
1773.34684,1773,Mycobacterium tuberculosis,SAMEA7544526,68,4357551,0.25
1773.34683,1773,Mycobacterium tuberculosis,SAMEA7544527,90,4359229,0.25
1773.34686,1773,Mycobacterium tuberculosis,SAMEA7544530,97,4348090,0.25
1773.42984,1773,Mycobacterium tuberculosis,SAMEA7544531,88,4366630,0.25
1773.34687,1773,Mycobacterium tuberculosis,SAMEA7544532,100,4341848,0.25
1773.34688,1773,Mycobacterium tuberculosis,SAMEA7544533,77,4365150,0.12
1773.34690,1773,Mycobacterium tuberculosis,SAMEA7544535,75,4379789,0.12
1773.42987,1773,Mycobacterium tuberculosis,SAMEA7544537,82,4378186,0.25
1773.34691,1773,Mycobacterium tuberculosis,SAMEA7544539,126,4581734,0.50
1773.42986,1773,Mycobacterium tuberculosis,SAMEA7544540,99,4343706,0.25
1773.42990,1773,Mycobacterium tuberculosis,SAMEA7544541,97,4368700,0.25
1773.34692,1773,Mycobacterium tuberculosis,SAMEA7544542,94,4347133,0.50
1773.34695,1773,Mycobacterium tuberculosis,SAMEA7544543,75,4348638,0.25
1773.34693,1773,Mycobacterium tuberculosis,SAMEA7544545,114,4311319,0.12
1773.34696,1773,Mycobacterium tuberculosis,SAMEA7544547,104,4327403,0.25
1773.34697,1773,Mycobacterium tuberculosis,SAMEA7544549,99,4348718,0.25
1773.34699,1773,Mycobacterium tuberculosis,SAMEA7544552,78,4374080,0.25
1773.42988,1773,Mycobacterium tuberculosis,SAMEA7544553,86,4356503,0.25
1773.42991,1773,Mycobacterium tuberculosis,SAMEA7544554,76,4364635,0.12
1773.42994,1773,Mycobacterium tuberculosis,SAMEA7544555,73,4365772,0.25
1773.34701,1773,Mycobacterium tuberculosis,SAMEA7544556,76,4363743,0.25
1773.42993,1773,Mycobacterium tuberculosis,SAMEA7544560,72,4367608,0.25
1773.42992,1773,Mycobacterium tuberculosis,SAMEA7544561,83,4348561,0.25
1773.42999,1773,Mycobacterium tuberculosis,SAMEA7544562,132,4333380,0.25
1773.42998,1773,Mycobacterium tuberculosis,SAMEA7544563,74,4370476,0.25
1773.34700,1773,Mycobacterium tuberculosis,SAMEA7544565,80,4356525,0.25
1773.34704,1773,Mycobacterium tuberculosis,SAMEA7544568,97,4330504,0.12
1773.34707,1773,Mycobacterium tuberculosis,SAMEA7544571,94,4366323,0.12
1773.34709,1773,Mycobacterium tuberculosis,SAMEA7544575,88,4377498,0.12
1773.34714,1773,Mycobacterium tuberculosis,SAMEA7544576,75,4374323,0.50
1773.34715,1773,Mycobacterium tuberculosis,SAMEA7544578,101,4343379,0.25
1773.34717,1773,Mycobacterium tuberculosis,SAMEA7544581,97,4347895,0.50
1773.42995,1773,Mycobacterium tuberculosis,SAMEA7544583,92,4343580,0.25
1773.34725,1773,Mycobacterium tuberculosis,SAMEA7544584,91,4366556,0.25
1773.34726,1773,Mycobacterium tuberculosis,SAMEA7544585,83,4368498,0.25
1773.34720,1773,Mycobacterium tuberculosis,SAMEA7544587,121,4322342,0.25
1773.34722,1773,Mycobacterium tuberculosis,SAMEA7544588,87,4379335,0.25
1773.34723,1773,Mycobacterium tuberculosis,SAMEA7544591,88,4344444,0.25
1773.34721,1773,Mycobacterium tuberculosis,SAMEA7544593,90,4347613,0.25
1773.34729,1773,Mycobacterium tuberculosis,SAMEA7544594,101,4339381,0.25
1773.34728,1773,Mycobacterium tuberculosis,SAMEA7544595,103,4332828,0.25
1773.34727,1773,Mycobacterium tuberculosis,SAMEA7544596,96,4354253,0.12
1773.43003,1773,Mycobacterium tuberculosis,SAMEA7544597,78,4366249,0.12
1773.34732,1773,Mycobacterium tuberculosis,SAMEA7544600,86,4343501,0.25
1773.34731,1773,Mycobacterium tuberculosis,SAMEA7544603,93,4350229,0.25
1773.34733,1773,Mycobacterium tuberculosis,SAMEA7544604,92,4331365,0.25
1773.34734,1773,Mycobacterium tuberculosis,SAMEA7544605,95,4347842,0.25
1773.34738,1773,Mycobacterium tuberculosis,SAMEA7544606,99,4347002,0.50
1773.34739,1773,Mycobacterium tuberculosis,SAMEA7544607,103,4345959,0.25
1773.34735,1773,Mycobacterium tuberculosis,SAMEA7544608,88,4346937,0.25
1773.34737,1773,Mycobacterium tuberculosis,SAMEA7544610,96,4352225,0.25
1773.34740,1773,Mycobacterium tuberculosis,SAMEA7544612,95,4352742,0.12
1773.34742,1773,Mycobacterium tuberculosis,SAMEA7544613,74,4362463,0.25
1773.34747,1773,Mycobacterium tuberculosis,SAMEA7544617,96,4352056,0.25
1773.34746,1773,Mycobacterium tuberculosis,SAMEA7544619,88,4341315,0.06
1773.43001,1773,Mycobacterium tuberculosis,SAMEA7544620,89,4380572,0.25
1773.43000,1773,Mycobacterium tuberculosis,SAMEA7544621,101,4346067,0.25
1773.43004,1773,Mycobacterium tuberculosis,SAMEA7544622,104,4353481,0.25
1773.43006,1773,Mycobacterium tuberculosis,SAMEA7544623,74,4381199,0.25
1773.34749,1773,Mycobacterium tuberculosis,SAMEA7544624,96,4350197,0.25
1773.34745,1773,Mycobacterium tuberculosis,SAMEA7544626,89,4322974,0.25
1773.34748,1773,Mycobacterium tuberculosis,SAMEA7544627,86,4337321,0.25
1773.43007,1773,Mycobacterium tuberculosis,SAMEA7544630,97,4348485,0.25
1773.43011,1773,Mycobacterium tuberculosis,SAMEA7544631,77,4369808,0.25
1773.43008,1773,Mycobacterium tuberculosis,SAMEA7544632,91,4352170,0.25
1773.43010,1773,Mycobacterium tuberculosis,SAMEA7544634,95,4352577,0.25
1773.43009,1773,Mycobacterium tuberculosis,SAMEA7544635,78,4371722,0.25
1773.43012,1773,Mycobacterium tuberculosis,SAMEA7544636,80,4373972,0.25
1773.43013,1773,Mycobacterium tuberculosis,SAMEA7544638,76,4381139,0.25
1773.43016,1773,Mycobacterium tuberculosis,SAMEA7544641,137,4293084,0.25
1773.34750,1773,Mycobacterium tuberculosis,SAMEA7544644,109,4318369,0.25
1773.43019,1773,Mycobacterium tuberculosis,SAMEA7544646,73,4317776,0.12
1773.43020,1773,Mycobacterium tuberculosis,SAMEA7544647,94,4340686,0.12
1773.43021,1773,Mycobacterium tuberculosis,SAMEA7544648,97,4341707,0.25
1773.43024,1773,Mycobacterium tuberculosis,SAMEA7544649,103,4365860,0.25
1773.43023,1773,Mycobacterium tuberculosis,SAMEA7544650,87,4349862,0.25
1773.43022,1773,Mycobacterium tuberculosis,SAMEA7544652,98,4350986,0.25
1773.43027,1773,Mycobacterium tuberculosis,SAMEA7544653,78,4373103,0.25
1773.34752,1773,Mycobacterium tuberculosis,SAMEA7544654,85,4374731,0.25
1773.43026,1773,Mycobacterium tuberculosis,SAMEA7544655,103,4344356,0.25
1773.43025,1773,Mycobacterium tuberculosis,SAMEA7544656,87,4348876,0.25
1773.34755,1773,Mycobacterium tuberculosis,SAMEA7544659,82,4378239,0.25
1773.43029,1773,Mycobacterium tuberculosis,SAMEA7544660,94,4350174,0.25
1773.34754,1773,Mycobacterium tuberculosis,SAMEA7544661,86,4340775,0.25
1773.43030,1773,Mycobacterium tuberculosis,SAMEA7544662,136,4333103,0.12
1773.34753,1773,Mycobacterium tuberculosis,SAMEA7544664,95,4345011,0.25
1773.34757,1773,Mycobacterium tuberculosis,SAMEA7544665,90,4344545,0.25
1773.43031,1773,Mycobacterium tuberculosis,SAMEA7544670,101,4345824,0.25
1773.43032,1773,Mycobacterium tuberculosis,SAMEA7544672,74,4365175,0.25
1773.43034,1773,Mycobacterium tuberculosis,SAMEA7544677,88,4375269,4.00
1773.43036,1773,Mycobacterium tuberculosis,SAMEA7544679,81,4367383,0.12
1773.43037,1773,Mycobacterium tuberculosis,SAMEA7544682,89,4359921,0.03
1773.43038,1773,Mycobacterium tuberculosis,SAMEA7544684,91,4341834,0.25
1773.43039,1773,Mycobacterium tuberculosis,SAMEA7544685,78,4358636,0.25
1773.34767,1773,Mycobacterium tuberculosis,SAMEA7544687,88,4365449,0.25
1773.34766,1773,Mycobacterium tuberculosis,SAMEA7544689,93,4356709,0.25
1773.43042,1773,Mycobacterium tuberculosis,SAMEA7544690,97,4354041,0.25
1773.34769,1773,Mycobacterium tuberculosis,SAMEA7544691,103,4348991,0.50
1773.34768,1773,Mycobacterium tuberculosis,SAMEA7544693,97,4349549,0.25
1773.43043,1773,Mycobacterium tuberculosis,SAMEA7544694,78,4366118,0.25
1773.43044,1773,Mycobacterium tuberculosis,SAMEA7544696,99,4348050,0.12
1773.43045,1773,Mycobacterium tuberculosis,SAMEA7544697,81,4340123,0.25
1773.43046,1773,Mycobacterium tuberculosis,SAMEA7544699,100,4350504,0.25
1773.43047,1773,Mycobacterium tuberculosis,SAMEA7544700,82,4343905,0.25
1773.34771,1773,Mycobacterium tuberculosis,SAMEA7544701,90,4342224,0.25
1773.43048,1773,Mycobacterium tuberculosis,SAMEA7544702,91,4343239,0.12
1773.43049,1773,Mycobacterium tuberculosis,SAMEA7544703,86,4348026,0.25
1773.34770,1773,Mycobacterium tuberculosis,SAMEA7544705,98,4348213,0.12
1773.34772,1773,Mycobacterium tuberculosis,SAMEA7544706,81,4340292,0.25
1773.34773,1773,Mycobacterium tuberculosis,SAMEA7544708,87,4382520,0.25
1773.34774,1773,Mycobacterium tuberculosis,SAMEA7544709,92,4349404,0.25
1773.34775,1773,Mycobacterium tuberculosis,SAMEA7544710,103,4347295,0.25
1773.34776,1773,Mycobacterium tuberculosis,SAMEA7544711,102,4352468,0.25
1773.43052,1773,Mycobacterium tuberculosis,SAMEA7544712,97,4352519,0.25
1773.34778,1773,Mycobacterium tuberculosis,SAMEA7545158,111,4318657,0.12
1773.43134,1773,Mycobacterium tuberculosis,SAMEA7545159,141,4302160,0.50
1773.43105,1773,Mycobacterium tuberculosis,SAMEA7545160,97,4305749,0.50
1773.43106,1773,Mycobacterium tuberculosis,SAMEA7545161,132,4318961,0.25
1773.43107,1773,Mycobacterium tuberculosis,SAMEA7545162,92,4329343,0.25
1773.34777,1773,Mycobacterium tuberculosis,SAMEA7545163,93,4335667,0.50
1773.34779,1773,Mycobacterium tuberculosis,SAMEA7545164,106,4346656,0.12
1773.34780,1773,Mycobacterium tuberculosis,SAMEA7545166,97,4320501,0.50
1773.34782,1773,Mycobacterium tuberculosis,SAMEA7545167,111,4315877,0.25
1773.34783,1773,Mycobacterium tuberculosis,SAMEA7545169,95,4294123,0.25
1773.34785,1773,Mycobacterium tuberculosis,SAMEA7545170,88,4256902,0.50
1773.34786,1773,Mycobacterium tuberculosis,SAMEA7545172,102,4347791,0.25
1773.34788,1773,Mycobacterium tuberculosis,SAMEA7545173,113,4319653,0.12
1773.34787,1773,Mycobacterium tuberculosis,SAMEA7545174,127,4311952,0.25
1773.34789,1773,Mycobacterium tuberculosis,SAMEA7545175,124,4307958,0.50
1773.43108,1773,Mycobacterium tuberculosis,SAMEA7545177,84,4341632,0.50
1773.43109,1773,Mycobacterium tuberculosis,SAMEA7545178,107,4339585,0.25
1773.34791,1773,Mycobacterium tuberculosis,SAMEA7545180,96,4254383,0.50
1773.43110,1773,Mycobacterium tuberculosis,SAMEA7545181,100,4332445,0.50
1773.43135,1773,Mycobacterium tuberculosis,SAMEA7545182,116,4339929,0.50
1773.43111,1773,Mycobacterium tuberculosis,SAMEA7545183,104,4333880,0.25
1773.43112,1773,Mycobacterium tuberculosis,SAMEA7545184,120,4331715,0.25
1773.34790,1773,Mycobacterium tuberculosis,SAMEA7545186,95,4345424,0.50
1773.43114,1773,Mycobacterium tuberculosis,SAMEA7545187,104,4357036,0.50
1773.43115,1773,Mycobacterium tuberculosis,SAMEA7545188,101,4345014,0.25
1773.34794,1773,Mycobacterium tuberculosis,SAMEA7545191,101,4332572,0.25
1773.43117,1773,Mycobacterium tuberculosis,SAMEA7545192,79,4336081,0.50
1773.34795,1773,Mycobacterium tuberculosis,SAMEA7545193,118,4333489,0.25
