Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC,in_downloads,calc_R_S
1773.34539,1773.0,Mycobacterium tuberculosis,SAMEA7544153,110.0,4330193.0,0.25,True,S
1773.3454,1773.0,Mycobacterium tuberculosis,SAMEA7544154,83.0,4310602.0,0.25,True,S
1773.42954,1773.0,Mycobacterium tuberculosis,SAMEA7544155,92.0,4353286.0,0.12,True,S
1773.34541,1773.0,Mycobacterium tuberculosis,SAMEA7544157,97.0,4327747.0,0.5,True,S
1773.34546,1773.0,Mycobacterium tuberculosis,SAMEA7544158,103.0,4323770.0,0.5,True,S
1773.34543,1773.0,Mycobacterium tuberculosis,SAMEA7544159,81.0,4375135.0,0.5,True,S
1773.34544,1773.0,Mycobacterium tuberculosis,SAMEA7544160,115.0,4331963.0,0.5,True,S
1773.34542,1773.0,Mycobacterium tuberculosis,SAMEA7544162,76.0,4360926.0,1.0,True,S
1773.34548,1773.0,Mycobacterium tuberculosis,SAMEA7544164,104.0,4333366.0,1.0,True,S
1773.34547,1773.0,Mycobacterium tuberculosis,SAMEA7544166,73.0,4352136.0,1.0,True,S
1773.34549,1773.0,Mycobacterium tuberculosis,SAMEA7544168,89.0,4337797.0,0.5,True,S
1773.34552,1773.0,Mycobacterium tuberculosis,SAMEA7544169,75.0,4355923.0,0.5,True,S
1773.34551,1773.0,Mycobacterium tuberculosis,SAMEA7544170,158.0,4341804.0,1.0,True,S
1773.34555,1773.0,Mycobacterium tuberculosis,SAMEA7544171,97.0,4343640.0,0.25,True,S
1773.34561,1773.0,Mycobacterium tuberculosis,SAMEA7544174,87.0,4346835.0,1.0,True,S
1773.42959,1773.0,Mycobacterium tuberculosis,SAMEA7544175,95.0,4341133.0,1.0,True,S
1773.34559,1773.0,Mycobacterium tuberculosis,SAMEA7544176,312.0,4282817.0,1.0,True,S
1773.34558,1773.0,Mycobacterium tuberculosis,SAMEA7544179,83.0,4374578.0,0.5,True,S
1773.34556,1773.0,Mycobacterium tuberculosis,SAMEA7544180,107.0,4327573.0,0.25,True,S
1773.34557,1773.0,Mycobacterium tuberculosis,SAMEA7544181,86.0,4339902.0,0.25,True,S
1773.34563,1773.0,Mycobacterium tuberculosis,SAMEA7544182,83.0,4341933.0,1.0,True,S
1773.34562,1773.0,Mycobacterium tuberculosis,SAMEA7544183,133.0,4334295.0,1.0,True,S
1773.34569,1773.0,Mycobacterium tuberculosis,SAMEA7544185,82.0,4361543.0,0.5,True,S
1773.3457,1773.0,Mycobacterium tuberculosis,SAMEA7544186,87.0,4352299.0,0.5,True,S
1773.34568,1773.0,Mycobacterium tuberculosis,SAMEA7544187,102.0,4339499.0,1.0,True,S
1773.34566,1773.0,Mycobacterium tuberculosis,SAMEA7544189,115.0,4310335.0,0.5,True,S
1773.34565,1773.0,Mycobacterium tuberculosis,SAMEA7544190,88.0,4350090.0,0.25,True,S
1773.34571,1773.0,Mycobacterium tuberculosis,SAMEA7544191,94.0,4350897.0,0.25,True,S
1773.34572,1773.0,Mycobacterium tuberculosis,SAMEA7544192,94.0,4337086.0,0.5,True,S
1773.34578,1773.0,Mycobacterium tuberculosis,SAMEA7544193,98.0,4334421.0,0.5,True,S
1773.34573,1773.0,Mycobacterium tuberculosis,SAMEA7544194,102.0,4339964.0,0.5,True,S
1773.34575,1773.0,Mycobacterium tuberculosis,SAMEA7544195,73.0,4328992.0,1.0,True,S
1773.34577,1773.0,Mycobacterium tuberculosis,SAMEA7544197,79.0,4337079.0,0.5,True,S
1773.34574,1773.0,Mycobacterium tuberculosis,SAMEA7544198,87.0,4334386.0,0.25,True,S
1773.34576,1773.0,Mycobacterium tuberculosis,SAMEA7544200,97.0,4361648.0,0.5,True,S
1773.34579,1773.0,Mycobacterium tuberculosis,SAMEA7544201,94.0,4341460.0,0.25,True,S
1773.3458,1773.0,Mycobacterium tuberculosis,SAMEA7544204,109.0,4333354.0,1.0,True,S
1773.34583,1773.0,Mycobacterium tuberculosis,SAMEA7544205,111.0,4329644.0,1.0,True,S
1773.34582,1773.0,Mycobacterium tuberculosis,SAMEA7544206,83.0,4372367.0,0.5,True,S
1773.34584,1773.0,Mycobacterium tuberculosis,SAMEA7544207,103.0,4330467.0,0.5,True,S
1773.34587,1773.0,Mycobacterium tuberculosis,SAMEA7544208,119.0,4312321.0,0.5,True,S
1773.34586,1773.0,Mycobacterium tuberculosis,SAMEA7544209,159.0,4329223.0,0.5,True,S
1773.34585,1773.0,Mycobacterium tuberculosis,SAMEA7544210,92.0,4348302.0,1.0,True,S
1773.34588,1773.0,Mycobacterium tuberculosis,SAMEA7544211,76.0,4371504.0,0.25,True,S
1773.34596,1773.0,Mycobacterium tuberculosis,SAMEA7544213,86.0,4344564.0,0.5,True,S
1773.34597,1773.0,Mycobacterium tuberculosis,SAMEA7544214,84.0,4349953.0,0.25,True,S
1773.34593,1773.0,Mycobacterium tuberculosis,SAMEA7544219,76.0,4374070.0,0.5,True,S
1773.34589,1773.0,Mycobacterium tuberculosis,SAMEA7544220,106.0,4329556.0,0.5,True,S
1773.4296,1773.0,Mycobacterium tuberculosis,SAMEA7544222,103.0,4334937.0,0.5,True,S
1773.34591,1773.0,Mycobacterium tuberculosis,SAMEA7544223,87.0,4353236.0,0.5,True,S
1773.34601,1773.0,Mycobacterium tuberculosis,SAMEA7544228,92.0,4350384.0,0.5,True,S
1773.34599,1773.0,Mycobacterium tuberculosis,SAMEA7544243,115.0,4337030.0,0.5,True,S
1773.346,1773.0,Mycobacterium tuberculosis,SAMEA7544259,79.0,4355164.0,0.5,True,S
1773.34603,1773.0,Mycobacterium tuberculosis,SAMEA7544260,76.0,4371220.0,0.5,True,S
1773.34602,1773.0,Mycobacterium tuberculosis,SAMEA7544262,90.0,4338801.0,0.5,True,S
1773.34604,1773.0,Mycobacterium tuberculosis,SAMEA7544263,98.0,4349915.0,0.5,True,S
1773.3461,1773.0,Mycobacterium tuberculosis,SAMEA7544267,90.0,4352270.0,0.25,True,S
1773.34605,1773.0,Mycobacterium tuberculosis,SAMEA7544268,85.0,4363287.0,0.5,True,S
1773.34609,1773.0,Mycobacterium tuberculosis,SAMEA7544276,71.0,4374691.0,1.0,True,S
1773.34611,1773.0,Mycobacterium tuberculosis,SAMEA7544277,66.0,4347214.0,0.5,True,S
1773.34608,1773.0,Mycobacterium tuberculosis,SAMEA7544279,72.0,4378596.0,0.5,True,S
1773.34614,1773.0,Mycobacterium tuberculosis,SAMEA7544288,90.0,4350655.0,1.0,True,S
1773.34612,1773.0,Mycobacterium tuberculosis,SAMEA7544289,92.0,4349773.0,0.5,True,S
1773.34613,1773.0,Mycobacterium tuberculosis,SAMEA7544293,87.0,4345687.0,0.5,True,S
1773.34615,1773.0,Mycobacterium tuberculosis,SAMEA7544294,103.0,4336901.0,0.5,True,S
1773.34617,1773.0,Mycobacterium tuberculosis,SAMEA7544308,98.0,4344233.0,1.0,True,S
1773.34616,1773.0,Mycobacterium tuberculosis,SAMEA7544310,87.0,4347408.0,1.0,True,S
1773.42962,1773.0,Mycobacterium tuberculosis,SAMEA7544313,65.0,4364887.0,0.5,True,S
1773.34618,1773.0,Mycobacterium tuberculosis,SAMEA7544318,63.0,4364372.0,1.0,True,S
1773.42952,1773.0,Mycobacterium tuberculosis,SAMEA7544321,80.0,4375426.0,1.0,True,S
1773.42958,1773.0,Mycobacterium tuberculosis,SAMEA7544331,111.0,4332625.0,1.0,True,S
1773.34623,1773.0,Mycobacterium tuberculosis,SAMEA7544338,96.0,4348682.0,0.5,True,S
1773.3462,1773.0,Mycobacterium tuberculosis,SAMEA7544339,87.0,4360783.0,0.5,True,S
1773.42961,1773.0,Mycobacterium tuberculosis,SAMEA7544340,106.0,4317350.0,0.5,True,S
1773.42964,1773.0,Mycobacterium tuberculosis,SAMEA7544341,103.0,4329548.0,0.5,True,S
1773.34622,1773.0,Mycobacterium tuberculosis,SAMEA7544342,101.0,4303563.0,1.0,True,S
1773.42963,1773.0,Mycobacterium tuberculosis,SAMEA7544343,107.0,4335069.0,1.0,True,S
1773.42966,1773.0,Mycobacterium tuberculosis,SAMEA7544346,116.0,4337263.0,0.5,True,S
1773.42965,1773.0,Mycobacterium tuberculosis,SAMEA7544347,118.0,4329884.0,1.0,True,S
1773.42971,1773.0,Mycobacterium tuberculosis,SAMEA7544348,97.0,4343010.0,0.5,True,S
1773.34621,1773.0,Mycobacterium tuberculosis,SAMEA7544350,89.0,4341728.0,0.5,True,S
1773.34624,1773.0,Mycobacterium tuberculosis,SAMEA7544351,103.0,4335283.0,0.5,True,S
1773.34625,1773.0,Mycobacterium tuberculosis,SAMEA7544352,88.0,4348667.0,0.5,True,S
1773.34626,1773.0,Mycobacterium tuberculosis,SAMEA7544353,102.0,4336876.0,0.5,True,S
1773.3463,1773.0,Mycobacterium tuberculosis,SAMEA7544355,95.0,4346908.0,0.5,True,S
1773.34629,1773.0,Mycobacterium tuberculosis,SAMEA7544356,96.0,4344008.0,1.0,True,S
1773.34628,1773.0,Mycobacterium tuberculosis,SAMEA7544357,114.0,4338247.0,0.5,True,S
1773.34633,1773.0,Mycobacterium tuberculosis,SAMEA7544358,125.0,4332579.0,1.0,True,S
1773.34632,1773.0,Mycobacterium tuberculosis,SAMEA7544359,97.0,4344825.0,1.0,True,S
1773.42969,1773.0,Mycobacterium tuberculosis,SAMEA7544361,113.0,4335498.0,0.5,True,S
1773.34634,1773.0,Mycobacterium tuberculosis,SAMEA7544362,103.0,4338617.0,0.5,True,S
1773.34635,1773.0,Mycobacterium tuberculosis,SAMEA7544363,117.0,4333884.0,1.0,True,S
1773.34637,1773.0,Mycobacterium tuberculosis,SAMEA7544364,104.0,4333358.0,0.25,True,S
1773.34636,1773.0,Mycobacterium tuberculosis,SAMEA7544365,66.0,4365368.0,0.12,True,S
1773.34639,1773.0,Mycobacterium tuberculosis,SAMEA7544367,100.0,4339771.0,0.5,True,S
1773.3464,1773.0,Mycobacterium tuberculosis,SAMEA7544368,92.0,4340063.0,1.0,True,S
1773.42968,1773.0,Mycobacterium tuberculosis,SAMEA7544369,113.0,4337327.0,0.5,True,S
1773.42974,1773.0,Mycobacterium tuberculosis,SAMEA7544370,99.0,4339812.0,0.5,True,S
1773.42973,1773.0,Mycobacterium tuberculosis,SAMEA7544372,136.0,4320394.0,0.5,True,S
1773.42972,1773.0,Mycobacterium tuberculosis,SAMEA7544375,99.0,4340672.0,1.0,True,S
1773.42976,1773.0,Mycobacterium tuberculosis,SAMEA7544376,96.0,4347803.0,1.0,True,S
1773.34642,1773.0,Mycobacterium tuberculosis,SAMEA7544378,304.0,4258661.0,0.5,True,S
1773.34644,1773.0,Mycobacterium tuberculosis,SAMEA7544379,84.0,4353630.0,0.5,True,S
1773.34645,1773.0,Mycobacterium tuberculosis,SAMEA7544381,113.0,4343303.0,0.5,True,S
1773.34647,1773.0,Mycobacterium tuberculosis,SAMEA7544383,100.0,4329637.0,0.5,True,S
1773.34648,1773.0,Mycobacterium tuberculosis,SAMEA7544384,113.0,4302130.0,1.0,True,S
1773.34649,1773.0,Mycobacterium tuberculosis,SAMEA7544385,81.0,4362797.0,0.5,True,S
1773.42981,1773.0,Mycobacterium tuberculosis,SAMEA7544386,96.0,4337581.0,2.0,True,R
1773.34652,1773.0,Mycobacterium tuberculosis,SAMEA7544391,108.0,4334647.0,0.5,True,S
1773.34653,1773.0,Mycobacterium tuberculosis,SAMEA7544393,97.0,4374899.0,0.5,True,S
1773.34654,1773.0,Mycobacterium tuberculosis,SAMEA7544394,103.0,4341267.0,0.25,True,S
1773.34655,1773.0,Mycobacterium tuberculosis,SAMEA7544396,85.0,4330964.0,0.5,True,S
1773.34656,1773.0,Mycobacterium tuberculosis,SAMEA7544397,93.0,4338498.0,0.5,True,S
1773.34658,1773.0,Mycobacterium tuberculosis,SAMEA7544398,72.0,4379397.0,0.25,True,S
1773.34657,1773.0,Mycobacterium tuberculosis,SAMEA7544399,87.0,4348021.0,0.25,True,S
1773.34659,1773.0,Mycobacterium tuberculosis,SAMEA7544402,90.0,4304407.0,0.5,True,S
1773.34661,1773.0,Mycobacterium tuberculosis,SAMEA7544403,92.0,4342373.0,1.0,True,S
1773.34712,1773.0,Mycobacterium tuberculosis,SAMEA7544405,95.0,4322383.0,0.5,True,S
1773.42982,1773.0,Mycobacterium tuberculosis,SAMEA7544408,96.0,4332480.0,0.5,True,S
1773.4298,1773.0,Mycobacterium tuberculosis,SAMEA7544410,93.0,4342186.0,0.25,True,S
1773.42979,1773.0,Mycobacterium tuberculosis,SAMEA7544411,105.0,4346470.0,0.5,True,S
1773.34663,1773.0,Mycobacterium tuberculosis,SAMEA7544412,99.0,4344114.0,0.5,True,S
1773.42978,1773.0,Mycobacterium tuberculosis,SAMEA7544413,81.0,4378557.0,0.25,True,S
1773.34665,1773.0,Mycobacterium tuberculosis,SAMEA7544414,93.0,4348095.0,0.5,True,S
1773.34666,1773.0,Mycobacterium tuberculosis,SAMEA7544415,101.0,4341168.0,0.5,True,S
1773.34667,1773.0,Mycobacterium tuberculosis,SAMEA7544416,99.0,4330699.0,0.5,True,S
1773.34669,1773.0,Mycobacterium tuberculosis,SAMEA7544419,100.0,4364409.0,0.5,True,S
1773.34668,1773.0,Mycobacterium tuberculosis,SAMEA7544420,88.0,4343867.0,0.5,True,S
1773.34671,1773.0,Mycobacterium tuberculosis,SAMEA7544421,100.0,4340903.0,0.5,True,S
1773.34672,1773.0,Mycobacterium tuberculosis,SAMEA7544425,93.0,4342434.0,0.5,True,S
1773.34673,1773.0,Mycobacterium tuberculosis,SAMEA7544427,103.0,4341757.0,0.25,True,S
1773.34677,1773.0,Mycobacterium tuberculosis,SAMEA7544430,97.0,4341729.0,0.5,True,S
1773.34679,1773.0,Mycobacterium tuberculosis,SAMEA7544521,83.0,4372436.0,0.03,True,S
1773.34678,1773.0,Mycobacterium tuberculosis,SAMEA7544522,81.0,4347826.0,0.25,True,S
1773.34681,1773.0,Mycobacterium tuberculosis,SAMEA7544523,83.0,4382979.0,0.25,True,S
1773.34684,1773.0,Mycobacterium tuberculosis,SAMEA7544526,68.0,4357551.0,0.25,True,S
1773.34683,1773.0,Mycobacterium tuberculosis,SAMEA7544527,90.0,4359229.0,0.25,True,S
1773.34686,1773.0,Mycobacterium tuberculosis,SAMEA7544530,97.0,4348090.0,0.25,True,S
1773.42984,1773.0,Mycobacterium tuberculosis,SAMEA7544531,88.0,4366630.0,0.25,True,S
1773.34687,1773.0,Mycobacterium tuberculosis,SAMEA7544532,100.0,4341848.0,0.25,True,S
1773.34688,1773.0,Mycobacterium tuberculosis,SAMEA7544533,77.0,4365150.0,0.12,True,S
1773.3469,1773.0,Mycobacterium tuberculosis,SAMEA7544535,75.0,4379789.0,0.12,True,S
1773.42987,1773.0,Mycobacterium tuberculosis,SAMEA7544537,82.0,4378186.0,0.25,True,S
1773.34691,1773.0,Mycobacterium tuberculosis,SAMEA7544539,126.0,4581734.0,0.5,True,S
1773.42986,1773.0,Mycobacterium tuberculosis,SAMEA7544540,99.0,4343706.0,0.25,True,S
1773.4299,1773.0,Mycobacterium tuberculosis,SAMEA7544541,97.0,4368700.0,0.25,True,S
1773.34692,1773.0,Mycobacterium tuberculosis,SAMEA7544542,94.0,4347133.0,0.5,True,S
1773.34695,1773.0,Mycobacterium tuberculosis,SAMEA7544543,75.0,4348638.0,0.25,True,S
1773.34693,1773.0,Mycobacterium tuberculosis,SAMEA7544545,114.0,4311319.0,0.12,True,S
1773.34696,1773.0,Mycobacterium tuberculosis,SAMEA7544547,104.0,4327403.0,0.25,True,S
1773.34697,1773.0,Mycobacterium tuberculosis,SAMEA7544549,99.0,4348718.0,0.25,True,S
1773.34699,1773.0,Mycobacterium tuberculosis,SAMEA7544552,78.0,4374080.0,0.25,True,S
1773.42988,1773.0,Mycobacterium tuberculosis,SAMEA7544553,86.0,4356503.0,0.25,True,S
1773.42991,1773.0,Mycobacterium tuberculosis,SAMEA7544554,76.0,4364635.0,0.12,True,S
1773.42994,1773.0,Mycobacterium tuberculosis,SAMEA7544555,73.0,4365772.0,0.25,True,S
1773.34701,1773.0,Mycobacterium tuberculosis,SAMEA7544556,76.0,4363743.0,0.25,True,S
1773.42993,1773.0,Mycobacterium tuberculosis,SAMEA7544560,72.0,4367608.0,0.25,True,S
1773.42992,1773.0,Mycobacterium tuberculosis,SAMEA7544561,83.0,4348561.0,0.25,True,S
1773.42999,1773.0,Mycobacterium tuberculosis,SAMEA7544562,132.0,4333380.0,0.25,True,S
1773.42998,1773.0,Mycobacterium tuberculosis,SAMEA7544563,74.0,4370476.0,0.25,True,S
1773.347,1773.0,Mycobacterium tuberculosis,SAMEA7544565,80.0,4356525.0,0.25,True,S
1773.34704,1773.0,Mycobacterium tuberculosis,SAMEA7544568,97.0,4330504.0,0.12,True,S
1773.34707,1773.0,Mycobacterium tuberculosis,SAMEA7544571,94.0,4366323.0,0.12,True,S
1773.34709,1773.0,Mycobacterium tuberculosis,SAMEA7544575,88.0,4377498.0,0.12,True,S
1773.34714,1773.0,Mycobacterium tuberculosis,SAMEA7544576,75.0,4374323.0,0.5,True,S
1773.34715,1773.0,Mycobacterium tuberculosis,SAMEA7544578,101.0,4343379.0,0.25,True,S
1773.34717,1773.0,Mycobacterium tuberculosis,SAMEA7544581,97.0,4347895.0,0.5,True,S
1773.42995,1773.0,Mycobacterium tuberculosis,SAMEA7544583,92.0,4343580.0,0.25,True,S
1773.34725,1773.0,Mycobacterium tuberculosis,SAMEA7544584,91.0,4366556.0,0.25,True,S
1773.34726,1773.0,Mycobacterium tuberculosis,SAMEA7544585,83.0,4368498.0,0.25,True,S
1773.3472,1773.0,Mycobacterium tuberculosis,SAMEA7544587,121.0,4322342.0,0.25,True,S
1773.34722,1773.0,Mycobacterium tuberculosis,SAMEA7544588,87.0,4379335.0,0.25,True,S
1773.34723,1773.0,Mycobacterium tuberculosis,SAMEA7544591,88.0,4344444.0,0.25,True,S
1773.34721,1773.0,Mycobacterium tuberculosis,SAMEA7544593,90.0,4347613.0,0.25,True,S
1773.34729,1773.0,Mycobacterium tuberculosis,SAMEA7544594,101.0,4339381.0,0.25,True,S
1773.34728,1773.0,Mycobacterium tuberculosis,SAMEA7544595,103.0,4332828.0,0.25,True,S
1773.34727,1773.0,Mycobacterium tuberculosis,SAMEA7544596,96.0,4354253.0,0.12,True,S
1773.43003,1773.0,Mycobacterium tuberculosis,SAMEA7544597,78.0,4366249.0,0.12,True,S
1773.34732,1773.0,Mycobacterium tuberculosis,SAMEA7544600,86.0,4343501.0,0.25,True,S
1773.34731,1773.0,Mycobacterium tuberculosis,SAMEA7544603,93.0,4350229.0,0.25,True,S
1773.34733,1773.0,Mycobacterium tuberculosis,SAMEA7544604,92.0,4331365.0,0.25,True,S
1773.34734,1773.0,Mycobacterium tuberculosis,SAMEA7544605,95.0,4347842.0,0.25,True,S
1773.34738,1773.0,Mycobacterium tuberculosis,SAMEA7544606,99.0,4347002.0,0.5,True,S
1773.34739,1773.0,Mycobacterium tuberculosis,SAMEA7544607,103.0,4345959.0,0.25,True,S
1773.34735,1773.0,Mycobacterium tuberculosis,SAMEA7544608,88.0,4346937.0,0.25,True,S
1773.34737,1773.0,Mycobacterium tuberculosis,SAMEA7544610,96.0,4352225.0,0.25,True,S
1773.3474,1773.0,Mycobacterium tuberculosis,SAMEA7544612,95.0,4352742.0,0.12,True,S
1773.34742,1773.0,Mycobacterium tuberculosis,SAMEA7544613,74.0,4362463.0,0.25,True,S
1773.34747,1773.0,Mycobacterium tuberculosis,SAMEA7544617,96.0,4352056.0,0.25,True,S
1773.34746,1773.0,Mycobacterium tuberculosis,SAMEA7544619,88.0,4341315.0,0.06,True,S
1773.43001,1773.0,Mycobacterium tuberculosis,SAMEA7544620,89.0,4380572.0,0.25,True,S
1773.43,1773.0,Mycobacterium tuberculosis,SAMEA7544621,101.0,4346067.0,0.25,True,S
1773.43004,1773.0,Mycobacterium tuberculosis,SAMEA7544622,104.0,4353481.0,0.25,True,S
1773.43006,1773.0,Mycobacterium tuberculosis,SAMEA7544623,74.0,4381199.0,0.25,True,S
1773.34749,1773.0,Mycobacterium tuberculosis,SAMEA7544624,96.0,4350197.0,0.25,True,S
1773.34745,1773.0,Mycobacterium tuberculosis,SAMEA7544626,89.0,4322974.0,0.25,True,S
1773.34748,1773.0,Mycobacterium tuberculosis,SAMEA7544627,86.0,4337321.0,0.25,True,S
1773.43007,1773.0,Mycobacterium tuberculosis,SAMEA7544630,97.0,4348485.0,0.25,True,S
1773.43011,1773.0,Mycobacterium tuberculosis,SAMEA7544631,77.0,4369808.0,0.25,True,S
1773.43008,1773.0,Mycobacterium tuberculosis,SAMEA7544632,91.0,4352170.0,0.25,True,S
1773.4301,1773.0,Mycobacterium tuberculosis,SAMEA7544634,95.0,4352577.0,0.25,True,S
1773.43009,1773.0,Mycobacterium tuberculosis,SAMEA7544635,78.0,4371722.0,0.25,True,S
1773.43012,1773.0,Mycobacterium tuberculosis,SAMEA7544636,80.0,4373972.0,0.25,True,S
1773.43013,1773.0,Mycobacterium tuberculosis,SAMEA7544638,76.0,4381139.0,0.25,True,S
1773.43016,1773.0,Mycobacterium tuberculosis,SAMEA7544641,137.0,4293084.0,0.25,True,S
1773.3475,1773.0,Mycobacterium tuberculosis,SAMEA7544644,109.0,4318369.0,0.25,True,S
1773.43019,1773.0,Mycobacterium tuberculosis,SAMEA7544646,73.0,4317776.0,0.12,True,S
1773.4302,1773.0,Mycobacterium tuberculosis,SAMEA7544647,94.0,4340686.0,0.12,True,S
1773.43021,1773.0,Mycobacterium tuberculosis,SAMEA7544648,97.0,4341707.0,0.25,True,S
1773.43024,1773.0,Mycobacterium tuberculosis,SAMEA7544649,103.0,4365860.0,0.25,True,S
1773.43023,1773.0,Mycobacterium tuberculosis,SAMEA7544650,87.0,4349862.0,0.25,True,S
1773.43022,1773.0,Mycobacterium tuberculosis,SAMEA7544652,98.0,4350986.0,0.25,True,S
1773.43027,1773.0,Mycobacterium tuberculosis,SAMEA7544653,78.0,4373103.0,0.25,True,S
1773.34752,1773.0,Mycobacterium tuberculosis,SAMEA7544654,85.0,4374731.0,0.25,True,S
1773.43026,1773.0,Mycobacterium tuberculosis,SAMEA7544655,103.0,4344356.0,0.25,True,S
1773.43025,1773.0,Mycobacterium tuberculosis,SAMEA7544656,87.0,4348876.0,0.25,True,S
1773.34755,1773.0,Mycobacterium tuberculosis,SAMEA7544659,82.0,4378239.0,0.25,True,S
1773.43029,1773.0,Mycobacterium tuberculosis,SAMEA7544660,94.0,4350174.0,0.25,True,S
1773.34754,1773.0,Mycobacterium tuberculosis,SAMEA7544661,86.0,4340775.0,0.25,True,S
1773.4303,1773.0,Mycobacterium tuberculosis,SAMEA7544662,136.0,4333103.0,0.12,True,S
1773.34753,1773.0,Mycobacterium tuberculosis,SAMEA7544664,95.0,4345011.0,0.25,True,S
1773.34757,1773.0,Mycobacterium tuberculosis,SAMEA7544665,90.0,4344545.0,0.25,True,S
1773.43031,1773.0,Mycobacterium tuberculosis,SAMEA7544670,101.0,4345824.0,0.25,True,S
1773.43032,1773.0,Mycobacterium tuberculosis,SAMEA7544672,74.0,4365175.0,0.25,True,S
1773.43034,1773.0,Mycobacterium tuberculosis,SAMEA7544677,88.0,4375269.0,4.0,True,R
1773.43036,1773.0,Mycobacterium tuberculosis,SAMEA7544679,81.0,4367383.0,0.12,True,S
1773.43037,1773.0,Mycobacterium tuberculosis,SAMEA7544682,89.0,4359921.0,0.03,True,S
1773.43038,1773.0,Mycobacterium tuberculosis,SAMEA7544684,91.0,4341834.0,0.25,True,S
1773.43039,1773.0,Mycobacterium tuberculosis,SAMEA7544685,78.0,4358636.0,0.25,True,S
1773.34767,1773.0,Mycobacterium tuberculosis,SAMEA7544687,88.0,4365449.0,0.25,True,S
1773.34766,1773.0,Mycobacterium tuberculosis,SAMEA7544689,93.0,4356709.0,0.25,True,S
1773.43042,1773.0,Mycobacterium tuberculosis,SAMEA7544690,97.0,4354041.0,0.25,True,S
1773.34769,1773.0,Mycobacterium tuberculosis,SAMEA7544691,103.0,4348991.0,0.5,True,S
1773.34768,1773.0,Mycobacterium tuberculosis,SAMEA7544693,97.0,4349549.0,0.25,True,S
1773.43043,1773.0,Mycobacterium tuberculosis,SAMEA7544694,78.0,4366118.0,0.25,True,S
1773.43044,1773.0,Mycobacterium tuberculosis,SAMEA7544696,99.0,4348050.0,0.12,True,S
1773.43045,1773.0,Mycobacterium tuberculosis,SAMEA7544697,81.0,4340123.0,0.25,True,S
1773.43046,1773.0,Mycobacterium tuberculosis,SAMEA7544699,100.0,4350504.0,0.25,True,S
1773.43047,1773.0,Mycobacterium tuberculosis,SAMEA7544700,82.0,4343905.0,0.25,True,S
1773.34771,1773.0,Mycobacterium tuberculosis,SAMEA7544701,90.0,4342224.0,0.25,True,S
1773.43048,1773.0,Mycobacterium tuberculosis,SAMEA7544702,91.0,4343239.0,0.12,True,S
1773.43049,1773.0,Mycobacterium tuberculosis,SAMEA7544703,86.0,4348026.0,0.25,True,S
1773.3477,1773.0,Mycobacterium tuberculosis,SAMEA7544705,98.0,4348213.0,0.12,True,S
1773.34772,1773.0,Mycobacterium tuberculosis,SAMEA7544706,81.0,4340292.0,0.25,True,S
1773.34773,1773.0,Mycobacterium tuberculosis,SAMEA7544708,87.0,4382520.0,0.25,True,S
1773.34774,1773.0,Mycobacterium tuberculosis,SAMEA7544709,92.0,4349404.0,0.25,True,S
1773.34775,1773.0,Mycobacterium tuberculosis,SAMEA7544710,103.0,4347295.0,0.25,True,S
1773.34776,1773.0,Mycobacterium tuberculosis,SAMEA7544711,102.0,4352468.0,0.25,True,S
1773.43052,1773.0,Mycobacterium tuberculosis,SAMEA7544712,97.0,4352519.0,0.25,True,S
1773.34778,1773.0,Mycobacterium tuberculosis,SAMEA7545158,111.0,4318657.0,0.12,True,S
1773.43134,1773.0,Mycobacterium tuberculosis,SAMEA7545159,141.0,4302160.0,0.5,True,S
1773.43105,1773.0,Mycobacterium tuberculosis,SAMEA7545160,97.0,4305749.0,0.5,True,S
1773.43106,1773.0,Mycobacterium tuberculosis,SAMEA7545161,132.0,4318961.0,0.25,True,S
1773.43107,1773.0,Mycobacterium tuberculosis,SAMEA7545162,92.0,4329343.0,0.25,True,S
1773.34777,1773.0,Mycobacterium tuberculosis,SAMEA7545163,93.0,4335667.0,0.5,True,S
1773.34779,1773.0,Mycobacterium tuberculosis,SAMEA7545164,106.0,4346656.0,0.12,True,S
1773.3478,1773.0,Mycobacterium tuberculosis,SAMEA7545166,97.0,4320501.0,0.5,True,S
1773.34782,1773.0,Mycobacterium tuberculosis,SAMEA7545167,111.0,4315877.0,0.25,True,S
1773.34783,1773.0,Mycobacterium tuberculosis,SAMEA7545169,95.0,4294123.0,0.25,True,S
1773.34785,1773.0,Mycobacterium tuberculosis,SAMEA7545170,88.0,4256902.0,0.5,True,S
1773.34786,1773.0,Mycobacterium tuberculosis,SAMEA7545172,102.0,4347791.0,0.25,True,S
1773.34788,1773.0,Mycobacterium tuberculosis,SAMEA7545173,113.0,4319653.0,0.12,True,S
1773.34787,1773.0,Mycobacterium tuberculosis,SAMEA7545174,127.0,4311952.0,0.25,True,S
1773.34789,1773.0,Mycobacterium tuberculosis,SAMEA7545175,124.0,4307958.0,0.5,True,S
1773.43108,1773.0,Mycobacterium tuberculosis,SAMEA7545177,84.0,4341632.0,0.5,True,S
1773.43109,1773.0,Mycobacterium tuberculosis,SAMEA7545178,107.0,4339585.0,0.25,True,S
1773.34791,1773.0,Mycobacterium tuberculosis,SAMEA7545180,96.0,4254383.0,0.5,True,S
1773.4311,1773.0,Mycobacterium tuberculosis,SAMEA7545181,100.0,4332445.0,0.5,True,S
